Year,Season,Site,Diam,Occupant,Note,N,survival,GIG,OBT,MC,ELD,BP
2023,Fall,STM,26,EU,,1,1,0,0,0,0,0
2023,Fall,STM,17,ELD,,1,0,0,0,0,1,0
2023,Fall,STM,24,OBT,,1,0,0,1,0,0,0
2023,Fall,STM,25,EU,,1,1,0,0,0,0,0
2023,Fall,STM,18,OBT,,1,0,0,1,0,0,0
2023,Fall,STM,22,ELD,,1,0,0,0,0,1,0
2023,Fall,STM,17,EU,,1,1,0,0,0,0,0
2023,Fall,STM,21,MC,,1,0,0,0,1,0,0
2023,Fall,STM,24,EU,,1,1,0,0,0,0,0
2023,Fall,STM,23,OBT,,1,0,0,1,0,0,0
2023,Fall,STM,20,GIG,,1,0,1,0,0,0,0
2023,Fall,STM,22,EU,,1,1,0,0,0,0,0
2023,Fall,STM,21,EU,,1,1,0,0,0,0,0
2023,Fall,STM,24,EU,,1,1,0,0,0,0,0
2023,Fall,STM,24,EU,,1,1,0,0,0,0,0
2023,Fall,STM,29,EU,,1,1,0,0,0,0,0
2023,Fall,STM,25,EU,,1,1,0,0,0,0,0
2023,Fall,STM,23,OBT,,1,0,0,1,0,0,0
2023,Fall,STM,21,OBT,,1,0,0,1,0,0,0
2023,Fall,STM,18,MC,,1,0,0,0,1,0,0
2023,Fall,LBR,25,EU,,1,1,0,0,0,0,0
2023,Fall,LBR,24,OBT,,1,0,0,1,0,0,0
2023,Fall,LBR,20,OBT,,1,0,0,1,0,0,0
2023,Fall,LBR,18,GIG,,1,0,1,0,0,0,0
2023,Fall,LBR,20,ELD,,1,0,0,0,0,1,0
2023,Fall,LBR,23,OBT,,1,0,0,1,0,0,0
2023,Fall,LBR,16,GIG,,1,0,1,0,0,0,0
2023,Fall,LBR,20,EU,,1,1,0,0,0,0,0
2023,Fall,LBR,22,EU,,1,1,0,0,0,0,0
2023,Fall,LBR,20,GIG,,1,0,1,0,0,0,0
2023,Fall,LBR,23,EU,,1,1,0,0,0,0,0
2023,Fall,LBR,24,OBT,,1,0,0,1,0,0,0
2023,Fall,LBR,18,EU,,1,1,0,0,0,0,0
2023,Fall,LBR,21,OBT,,1,0,0,1,0,0,0
2023,Fall,LBR,21,EU,,1,1,0,0,0,0,0
2023,Fall,LBR,21,EU,,1,1,0,0,0,0,0
2023,Fall,LBR,22,OBT,,1,0,0,1,0,0,0
2023,Fall,LBR,19,OBT,,1,0,0,1,0,0,0
2023,Fall,LBR,21,GIG,,1,0,1,0,0,0,0
2023,Fall,LBR,19,EU,,1,1,0,0,0,0,0
2023,Fall,LBR,22,"OBT, MC",,1,0,0,1,1,0,0
2023,Fall,LBR,22,EU,,1,1,0,0,0,0,0
2023,Fall,LBR,20,OBT,,1,0,0,1,0,0,0
2023,Fall,LBR,24,MC,,1,0,0,0,1,0,0
2023,Fall,LBR,23,OBT,,1,0,0,1,0,0,0
2023,Fall,LBR,20,EU,,1,1,0,0,0,0,0
2023,Fall,LBR,19,EU,,1,1,0,0,0,0,0
2023,Fall,LBR,19,ELD,,1,0,0,0,0,1,0
2023,Fall,LBR,13,ELD,,1,0,0,0,0,1,0
2023,Fall,LBR,22,EU,,1,1,0,0,0,0,0
2023,Fall,LBR,19,GIG,,1,0,1,0,0,0,0
2023,Fall,LBR,17,OBT,,1,0,0,1,0,0,0
2023,Fall,LBR,17,ELD,,1,0,0,0,0,1,0
2023,Fall,LBR,19,GIG,,1,0,1,0,0,0,0
2023,Fall,LBR,20,"EU, GIG",,1,1,1,0,0,0,0
2023,Fall,LBR,23,"OBT, MC",,1,0,0,1,1,0,0
2023,Fall,LBR,19,GIG,,1,0,1,0,0,0,0
2023,Fall,LBR,12,ELD,,1,0,0,0,0,1,0
2023,Fall,LBR,14,GIG,,1,0,1,0,0,0,0
2023,Fall,LBR,19,GIG,,1,0,1,0,0,0,0
2023,Fall,LBR,13,MC,,1,0,0,0,1,0,0
2023,Fall,CPT,22,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,18,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,24,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,25,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,23,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,22,OBT,,1,0,0,1,0,0,0
2023,Fall,CPT,25,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,27,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,24,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,25,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,28,MC,,1,0,0,0,1,0,0
2023,Fall,CPT,24,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,22,OBT,,1,0,0,1,0,0,0
2023,Fall,CPT,18,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,22,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,16,GIG,,1,0,1,0,0,0,0
2023,Fall,CPT,25,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,16,GIG,,1,0,1,0,0,0,0
2023,Fall,CPT,26,OBT,,1,0,0,1,0,0,0
2023,Fall,CPT,19,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,23,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,26,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,18,GIG,,1,0,1,0,0,0,0
2023,Fall,CPT,23,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,20,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,24,OBT,,1,0,0,1,0,0,0
2023,Fall,CPT,12,MC,,1,0,0,0,1,0,0
2023,Fall,CPT,26,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,23,OBT,,1,0,0,1,0,0,0
2023,Fall,CPT,19,OBT,,1,0,0,1,0,0,0
2023,Fall,CPT,25,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,23,"EU, GIG",,1,1,1,0,0,0,0
2023,Fall,CPT,26,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,22,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,23,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,25,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,25,OBT,,1,0,0,1,0,0,0
2023,Fall,CPT,23,"MC, OBT",,1,0,0,1,1,0,0
2023,Fall,CPT,24,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,20,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,21,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,21,OBT,,1,0,0,1,0,0,0
2023,Fall,CPT,21,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,21,OBT,,1,0,0,1,0,0,0
2023,Fall,CPT,22,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,20,OBT,,1,0,0,1,0,0,0
2023,Fall,CPT,24,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,19,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,18,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,18,EU,,1,1,0,0,0,0,0
2023,Fall,CPT,17,OBT,,1,0,0,1,0,0,0
2023,Fall,CPT,21,EE,,1,1,0,0,0,0,0
2023,Fall,CPT,18,PE,,1,0,0,0,0,0,0
2023,Fall,CPT,20,ELD,,1,0,0,0,0,1,0
2023,Fall,CPT,19,ELD,,1,0,0,0,0,1,0
2023,Fall,CPT,19,LLD,"brown pupal case present, but no exit hole or exit tunnel",1,1,0,0,0,0,0
2023,Fall,CPT,17,PE,,1,0,0,0,0,0,0
2023,Fall,CPT,19,LLD,"brown pupal case present, no exit hole or exit tunnel",1,1,0,0,0,0,0
2023,Fall,CPT,19,ELD,,1,0,0,0,0,1,0
2023,Fall,CPT,20,PE,,1,0,0,0,0,0,0
2023,Fall,DCR,27,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,24,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,24,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,23,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,21,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,25,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,25,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,22,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,26,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,27,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,22,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,24,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,26,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,22,LLD,,1,1,0,0,0,0,0
2023,Fall,DCR,22,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,23,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,20,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,19,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,22,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,19,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,20,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,21,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,21,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,21,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,22,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,23,LLD,,1,1,0,0,0,0,0
2023,Fall,DCR,26,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,23,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,27,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,20,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,26,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,23,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,22,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,18,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,16,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,23,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,23,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,22,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,19,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,15,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,12,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,19,ELD,gall very flat,1,0,0,0,0,1,0
2023,Fall,DCR,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,16,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,27,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,25,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,22,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,23,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,25,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,24,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,26,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,22,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,24,LLD,,1,1,0,0,0,0,0
2023,Fall,DCR,23,LLD,,1,1,0,0,0,0,0
2023,Fall,DCR,19,GIG,,1,0,1,0,0,0,0
2023,Fall,DCR,23,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,24,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,15,GIG,,1,0,1,0,0,0,0
2023,Fall,DCR,16,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,16,GIG,,1,0,1,0,0,0,0
2023,Fall,DCR,25,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,16,LLD,,1,1,0,0,0,0,0
2023,Fall,DCR,22,LLD,,1,1,0,0,0,0,0
2023,Fall,DCR,26,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,19,EU,,1,1,0,0,0,0,0
2023,Fall,DCR,22,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,17,ELD,,1,0,0,0,0,1,0
2023,Fall,DCR,15,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,26,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,20,MC,,1,0,0,0,1,0,0
2023,Fall,DCW,19,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,22,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,22,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,21,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,30,LLD,,1,1,0,0,0,0,0
2023,Fall,DCW,18,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,16,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,23,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,18,ELD ,,1,0,0,0,0,1,0
2023,Fall,DCW,20,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,22,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,20,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,23,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,20,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,18,LLD,,1,1,0,0,0,0,0
2023,Fall,DCW,23,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,18,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,18,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,20,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,23,MC,accidentally put in eurosta vial,1,0,0,0,1,0,0
2023,Fall,DCW,19,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,20,MC,,1,0,0,0,1,0,0
2023,Fall,DCW,19,"EU, EU","two EU larvae, one alive, one dead",1,1,0,0,0,0,0
2023,Fall,DCW,21,MC,,1,0,0,0,1,0,0
2023,Fall,DCW,18,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,20,ELD,"Weird white sap looking stuff, no clear larva",1,0,0,0,0,1,0
2023,Fall,DCW,17,GIG,,1,0,1,0,0,0,0
2023,Fall,DCW,19,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,18,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,17,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,22,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,18,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,19,LLD,,1,1,0,0,0,0,0
2023,Fall,DCW,18,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,19,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,18,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,14,MC,,1,0,0,0,1,0,0
2023,Fall,DCW,19,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,21,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,17,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,13,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,17,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,17,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,21,LLD,,1,1,0,0,0,0,0
2023,Fall,DCW,16,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,16,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,18,MC,larva cut in half,1,0,0,0,1,0,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,21,MC,,1,0,0,0,1,0,0
2023,Fall,DCW,21,LLD,,1,1,0,0,0,0,0
2023,Fall,DCW,17,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,15,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,20,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,22,LLD,,1,1,0,0,0,0,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,18,LLD,,1,1,0,0,0,0,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,19,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,16,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,18,LLD,,1,1,0,0,0,0,0
2023,Fall,DCW,21,LLD,,1,1,0,0,0,0,0
2023,Fall,DCW,22,LLD,,1,1,0,0,0,0,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,15,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,18,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,18,MC,,1,0,0,0,1,0,0
2023,Fall,DCW,15,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,19,MC,,1,0,0,0,1,0,0
2023,Fall,DCW,15,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,17,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,19,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,22,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,18,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,32,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,18,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,20,LLD,,1,1,0,0,0,0,0
2023,Fall,DCW,20,MC,,1,0,0,0,1,0,0
2023,Fall,DCW,19,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,17,EU,half of larvae in V019,1,1,0,0,0,0,0
2023,Fall,DCW,17,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,20,LLD,,1,1,0,0,0,0,0
2023,Fall,DCW,18,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,23,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,19,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,18,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,20,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,15,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,16,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,17,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,14,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,17,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,17,LLD,,1,1,0,0,0,0,0
2023,Fall,DCW,16,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,12,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,16,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,19,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,20,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,22,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,18,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,19,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,20,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,22,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,21,LLD,,1,1,0,0,0,0,0
2023,Fall,DCW,16,ELD ,,1,0,0,0,0,1,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,13,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,15,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,23,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,16,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,19,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,17,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,17,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,19,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,12,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,16,LLD,,1,1,0,0,0,0,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,18,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,19,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,17,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,19,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,18,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,17,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,19,MC,,1,0,0,0,1,0,0
2023,Fall,DCW,17,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,12,MC,,1,0,0,0,1,0,0
2023,Fall,DCW,19,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,19,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,16,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,14,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,16,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,15,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,14,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,17,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,12,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,19,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,14,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,22,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,11,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,17,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,14,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,20,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,15,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,15,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,13,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,18,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,15,ELD ,,1,0,0,0,0,1,0
2023,Fall,DCW,16,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,14,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,12,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,12,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,18,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,16,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,20,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,12,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,19,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,18,EU,fell out so no sample,1,1,0,0,0,0,0
2023,Fall,DCW,17,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,15,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,14,MC,,1,0,0,0,1,0,0
2023,Fall,DCW,17,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,11,EU,fell out so no sample,1,1,0,0,0,0,0
2023,Fall,DCW,13,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,11,MC,,1,0,0,0,1,0,0
2023,Fall,DCW,12,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,12,ELD,,1,0,0,0,0,1,0
2023,Fall,DCW,21,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,13,EU,,1,1,0,0,0,0,0
2023,Fall,DCW,13,LLD,,1,1,0,0,0,0,0
2023,Fall,HPW,25,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,20,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,25,MC,,1,0,0,0,1,0,0
2023,Fall,HPW,23,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,27,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,21,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,21,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,19,ELD,,1,0,0,0,0,1,0
2023,Fall,HPW,18,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,19,ELD,,1,0,0,0,0,1,0
2023,Fall,HPW,18,ELD,,1,0,0,0,0,1,0
2023,Fall,HPW,21,ELD,,1,0,0,0,0,1,0
2023,Fall,HPW,22,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,22,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,23,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,19,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,24,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,20,ELD,,1,0,0,0,0,1,0
2023,Fall,HPW,24,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,19,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,16,ELD,,1,0,0,0,0,1,0
2023,Fall,HPW,20,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,22,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,21,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,22,LLD,,1,1,0,0,0,0,0
2023,Fall,HPW,20,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,15,ELD,,1,0,0,0,0,1,0
2023,Fall,HPW,20,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,22,LLD,,1,1,0,0,0,0,0
2023,Fall,HPW,17,GIG,,1,0,1,0,0,0,0
2023,Fall,HPW,21,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,23,"EU	",,1,1,0,0,0,0,0
2023,Fall,HPW,16,ELD,,1,0,0,0,0,1,0
2023,Fall,HPW,16,ELD,,1,0,0,0,0,1,0
2023,Fall,HPW,14,ELD,,1,0,0,0,0,1,0
2023,Fall,HPW,24,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,21,EU,,1,1,0,0,0,0,0
2023,Fall,HPW,18,ELD,,1,0,0,0,0,1,0
